agency_id,agency_name,ntd_id,date,metric,value,mode,unit,source,source_url,scraped_at,is_provisional
bart,Bay Area Rapid Transit,90003,2018-02-01,monthly_exits,9189913,HR,exits,bart.gov,https://www.bart.gov/sites/default/files/docs/ridership_2018.zip,2026-05-20T02:58:30Z,False
bart,Bay Area Rapid Transit,90003,2018-03-01,monthly_exits,10279031,HR,exits,bart.gov,https://www.bart.gov/sites/default/files/docs/ridership_2018.zip,2026-05-20T02:58:30Z,False
bart,Bay Area Rapid Transit,90003,2018-04-01,monthly_exits,9950335,HR,exits,bart.gov,https://www.bart.gov/sites/default/files/docs/ridership_2018.zip,2026-05-20T02:58:30Z,False
bart,Bay Area Rapid Transit,90003,2018-05-01,monthly_exits,10486845,HR,exits,bart.gov,https://www.bart.gov/sites/default/files/docs/ridership_2018.zip,2026-05-20T02:58:30Z,False
bart,Bay Area Rapid Transit,90003,2018-06-01,monthly_exits,10331906,HR,exits,bart.gov,https://www.bart.gov/sites/default/files/docs/ridership_2018.zip,2026-05-20T02:58:30Z,False
bart,Bay Area Rapid Transit,90003,2018-07-01,monthly_exits,10122862,HR,exits,bart.gov,https://www.bart.gov/sites/default/files/docs/ridership_2018.zip,2026-05-20T02:58:30Z,False
bart,Bay Area Rapid Transit,90003,2018-08-01,monthly_exits,10639593,HR,exits,bart.gov,https://www.bart.gov/sites/default/files/docs/ridership_2018.zip,2026-05-20T02:58:30Z,False
bart,Bay Area Rapid Transit,90003,2018-09-01,monthly_exits,9800616,HR,exits,bart.gov,https://www.bart.gov/sites/default/files/docs/ridership_2018.zip,2026-05-20T02:58:30Z,False
bart,Bay Area Rapid Transit,90003,2018-10-01,monthly_exits,10978799,HR,exits,bart.gov,https://www.bart.gov/sites/default/files/docs/ridership_2018.zip,2026-05-20T02:58:30Z,False
bart,Bay Area Rapid Transit,90003,2018-11-01,monthly_exits,9147871,HR,exits,bart.gov,https://www.bart.gov/sites/default/files/docs/ridership_2018.zip,2026-05-20T02:58:30Z,False
bart,Bay Area Rapid Transit,90003,2018-12-01,monthly_exits,8768821,HR,exits,bart.gov,https://www.bart.gov/sites/default/files/docs/ridership_2018.zip,2026-05-20T02:58:30Z,False
bart,Bay Area Rapid Transit,90003,2019-01-01,monthly_exits,9540752,HR,exits,bart.gov,https://www.bart.gov/sites/default/files/docs/ridership_2019.zip,2026-05-20T02:58:31Z,False
bart,Bay Area Rapid Transit,90003,2019-02-01,monthly_exits,8926329,HR,exits,bart.gov,https://www.bart.gov/sites/default/files/docs/ridership_2019.zip,2026-05-20T02:58:31Z,False
bart,Bay Area Rapid Transit,90003,2019-03-01,monthly_exits,9900598,HR,exits,bart.gov,https://www.bart.gov/sites/default/files/docs/ridership_2019.zip,2026-05-20T02:58:31Z,False
bart,Bay Area Rapid Transit,90003,2019-04-01,monthly_exits,10217568,HR,exits,bart.gov,https://www.bart.gov/sites/default/files/docs/ridership_2019.zip,2026-05-20T02:58:31Z,False
bart,Bay Area Rapid Transit,90003,2019-05-01,monthly_exits,10228712,HR,exits,bart.gov,https://www.bart.gov/sites/default/files/docs/ridership_2019.zip,2026-05-20T02:58:31Z,False
bart,Bay Area Rapid Transit,90003,2019-06-01,monthly_exits,9831320,HR,exits,bart.gov,https://www.bart.gov/sites/default/files/docs/ridership_2019.zip,2026-05-20T02:58:31Z,False
bart,Bay Area Rapid Transit,90003,2019-07-01,monthly_exits,10037437,HR,exits,bart.gov,https://www.bart.gov/sites/default/files/docs/ridership_2019.zip,2026-05-20T02:58:31Z,False
bart,Bay Area Rapid Transit,90003,2019-08-01,monthly_exits,10329856,HR,exits,bart.gov,https://www.bart.gov/sites/default/files/docs/ridership_2019.zip,2026-05-20T02:58:31Z,False
bart,Bay Area Rapid Transit,90003,2019-09-01,monthly_exits,9919570,HR,exits,bart.gov,https://www.bart.gov/sites/default/files/docs/ridership_2019.zip,2026-05-20T02:58:31Z,False
bart,Bay Area Rapid Transit,90003,2019-10-01,monthly_exits,10680506,HR,exits,bart.gov,https://www.bart.gov/sites/default/files/docs/ridership_2019.zip,2026-05-20T02:58:31Z,False
bart,Bay Area Rapid Transit,90003,2019-11-01,monthly_exits,9127400,HR,exits,bart.gov,https://www.bart.gov/sites/default/files/docs/ridership_2019.zip,2026-05-20T02:58:31Z,False
bart,Bay Area Rapid Transit,90003,2019-12-01,monthly_exits,8741778,HR,exits,bart.gov,https://www.bart.gov/sites/default/files/docs/ridership_2019.zip,2026-05-20T02:58:31Z,False
bart,Bay Area Rapid Transit,90003,2020-01-01,monthly_exits,9358806,HR,exits,bart.gov,https://www.bart.gov/sites/default/files/docs/ridership_2020.zip,2026-05-20T02:58:32Z,False
bart,Bay Area Rapid Transit,90003,2020-02-01,monthly_exits,8976810,HR,exits,bart.gov,https://www.bart.gov/sites/default/files/docs/ridership_2020.zip,2026-05-20T02:58:32Z,False
bart,Bay Area Rapid Transit,90003,2020-03-01,monthly_exits,4089796,HR,exits,bart.gov,https://www.bart.gov/sites/default/files/docs/ridership_2020.zip,2026-05-20T02:58:32Z,False
bart,Bay Area Rapid Transit,90003,2020-04-01,monthly_exits,631371,HR,exits,bart.gov,https://www.bart.gov/sites/default/files/docs/ridership_2020.zip,2026-05-20T02:58:32Z,False
bart,Bay Area Rapid Transit,90003,2020-05-01,monthly_exits,736590,HR,exits,bart.gov,https://www.bart.gov/sites/default/files/docs/ridership_2020.zip,2026-05-20T02:58:32Z,False
bart,Bay Area Rapid Transit,90003,2020-06-01,monthly_exits,1049729,HR,exits,bart.gov,https://www.bart.gov/sites/default/files/docs/ridership_2020.zip,2026-05-20T02:58:32Z,False
bart,Bay Area Rapid Transit,90003,2020-07-01,monthly_exits,1193988,HR,exits,bart.gov,https://www.bart.gov/sites/default/files/docs/ridership_2020.zip,2026-05-20T02:58:32Z,False
bart,Bay Area Rapid Transit,90003,2020-08-01,monthly_exits,1169259,HR,exits,bart.gov,https://www.bart.gov/sites/default/files/docs/ridership_2020.zip,2026-05-20T02:58:32Z,False
bart,Bay Area Rapid Transit,90003,2020-09-01,monthly_exits,1216972,HR,exits,bart.gov,https://www.bart.gov/sites/default/files/docs/ridership_2020.zip,2026-05-20T02:58:33Z,False
bart,Bay Area Rapid Transit,90003,2020-10-01,monthly_exits,1400213,HR,exits,bart.gov,https://www.bart.gov/sites/default/files/docs/ridership_2020.zip,2026-05-20T02:58:33Z,False
bart,Bay Area Rapid Transit,90003,2020-11-01,monthly_exits,1251984,HR,exits,bart.gov,https://www.bart.gov/sites/default/files/docs/ridership_2020.zip,2026-05-20T02:58:33Z,False
bart,Bay Area Rapid Transit,90003,2020-12-01,monthly_exits,1144927,HR,exits,bart.gov,https://www.bart.gov/sites/default/files/docs/ridership_2020.zip,2026-05-20T02:58:33Z,False
bart,Bay Area Rapid Transit,90003,2021-01-01,monthly_exits,1047040,HR,exits,bart.gov,https://www.bart.gov/sites/default/files/docs/ridership_2021.zip,2026-05-20T02:58:33Z,False
bart,Bay Area Rapid Transit,90003,2021-02-01,monthly_exits,1116617,HR,exits,bart.gov,https://www.bart.gov/sites/default/files/docs/ridership_2021.zip,2026-05-20T02:58:33Z,False
bart,Bay Area Rapid Transit,90003,2021-03-01,monthly_exits,1397390,HR,exits,bart.gov,https://www.bart.gov/sites/default/files/docs/ridership_2021.zip,2026-05-20T02:58:33Z,False
bart,Bay Area Rapid Transit,90003,2021-04-01,monthly_exits,1507948,HR,exits,bart.gov,https://www.bart.gov/sites/default/files/docs/ridership_2021.zip,2026-05-20T02:58:33Z,False
bart,Bay Area Rapid Transit,90003,2021-05-01,monthly_exits,1679376,HR,exits,bart.gov,https://www.bart.gov/sites/default/files/docs/ridership_2021.zip,2026-05-20T02:58:33Z,False
bart,Bay Area Rapid Transit,90003,2021-06-01,monthly_exits,2006604,HR,exits,bart.gov,https://www.bart.gov/sites/default/files/docs/ridership_2021.zip,2026-05-20T02:58:33Z,False
bart,Bay Area Rapid Transit,90003,2021-07-01,monthly_exits,2251727,HR,exits,bart.gov,https://www.bart.gov/sites/default/files/docs/ridership_2021.zip,2026-05-20T02:58:33Z,False
bart,Bay Area Rapid Transit,90003,2021-08-01,monthly_exits,2487088,HR,exits,bart.gov,https://www.bart.gov/sites/default/files/docs/ridership_2021.zip,2026-05-20T02:58:33Z,False
bart,Bay Area Rapid Transit,90003,2021-09-01,monthly_exits,2751934,HR,exits,bart.gov,https://www.bart.gov/sites/default/files/docs/ridership_2021.zip,2026-05-20T02:58:33Z,False
bart,Bay Area Rapid Transit,90003,2021-10-01,monthly_exits,2874108,HR,exits,bart.gov,https://www.bart.gov/sites/default/files/docs/ridership_2021.zip,2026-05-20T02:58:33Z,False
bart,Bay Area Rapid Transit,90003,2021-11-01,monthly_exits,2797609,HR,exits,bart.gov,https://www.bart.gov/sites/default/files/docs/ridership_2021.zip,2026-05-20T02:58:33Z,False
bart,Bay Area Rapid Transit,90003,2021-12-01,monthly_exits,2665868,HR,exits,bart.gov,https://www.bart.gov/sites/default/files/docs/ridership_2021.zip,2026-05-20T02:58:33Z,False
bart,Bay Area Rapid Transit,90003,2022-01-01,monthly_exits,2186425,HR,exits,bart.gov,https://www.bart.gov/sites/default/files/docs/Ridership_2022.zip,2026-05-20T02:58:34Z,False
bart,Bay Area Rapid Transit,90003,2022-02-01,monthly_exits,2522314,HR,exits,bart.gov,https://www.bart.gov/sites/default/files/docs/Ridership_2022.zip,2026-05-20T02:58:34Z,False
bart,Bay Area Rapid Transit,90003,2022-03-01,monthly_exits,3344004,HR,exits,bart.gov,https://www.bart.gov/sites/default/files/docs/Ridership_2022.zip,2026-05-20T02:58:34Z,False
bart,Bay Area Rapid Transit,90003,2022-04-01,monthly_exits,3375449,HR,exits,bart.gov,https://www.bart.gov/sites/default/files/docs/Ridership_2022.zip,2026-05-20T02:58:34Z,False
bart,Bay Area Rapid Transit,90003,2022-05-01,monthly_exits,3543655,HR,exits,bart.gov,https://www.bart.gov/sites/default/files/docs/Ridership_2022.zip,2026-05-20T02:58:34Z,False
bart,Bay Area Rapid Transit,90003,2022-06-01,monthly_exits,3749506,HR,exits,bart.gov,https://www.bart.gov/sites/default/files/docs/Ridership_2022.zip,2026-05-20T02:58:34Z,False
bart,Bay Area Rapid Transit,90003,2022-07-01,monthly_exits,3442820,HR,exits,bart.gov,https://www.bart.gov/sites/default/files/docs/Ridership_2022.zip,2026-05-20T02:58:34Z,False
bart,Bay Area Rapid Transit,90003,2022-08-01,monthly_exits,3916544,HR,exits,bart.gov,https://www.bart.gov/sites/default/files/docs/Ridership_2022.zip,2026-05-20T02:58:34Z,False
bart,Bay Area Rapid Transit,90003,2022-09-01,monthly_exits,4067128,HR,exits,bart.gov,https://www.bart.gov/sites/default/files/docs/Ridership_2022.zip,2026-05-20T02:58:34Z,False
bart,Bay Area Rapid Transit,90003,2022-10-01,monthly_exits,4058960,HR,exits,bart.gov,https://www.bart.gov/sites/default/files/docs/Ridership_2022.zip,2026-05-20T02:58:34Z,False
bart,Bay Area Rapid Transit,90003,2022-11-01,monthly_exits,3623335,HR,exits,bart.gov,https://www.bart.gov/sites/default/files/docs/Ridership_2022.zip,2026-05-20T02:58:35Z,False
bart,Bay Area Rapid Transit,90003,2022-12-01,monthly_exits,3302858,HR,exits,bart.gov,https://www.bart.gov/sites/default/files/docs/Ridership_2022.zip,2026-05-20T02:58:35Z,False
bart,Bay Area Rapid Transit,90003,2023-01-01,monthly_exits,3310812,HR,exits,bart.gov,https://www.bart.gov/sites/default/files/2024-02/ridership_2023.zip,2026-05-20T02:58:36Z,False
bart,Bay Area Rapid Transit,90003,2023-02-01,monthly_exits,3456072,HR,exits,bart.gov,https://www.bart.gov/sites/default/files/2024-02/ridership_2023.zip,2026-05-20T02:58:36Z,False
bart,Bay Area Rapid Transit,90003,2023-03-01,monthly_exits,3979363,HR,exits,bart.gov,https://www.bart.gov/sites/default/files/2024-02/ridership_2023.zip,2026-05-20T02:58:36Z,False
bart,Bay Area Rapid Transit,90003,2023-04-01,monthly_exits,3885385,HR,exits,bart.gov,https://www.bart.gov/sites/default/files/2024-02/ridership_2023.zip,2026-05-20T02:58:36Z,False
bart,Bay Area Rapid Transit,90003,2023-05-01,monthly_exits,4133709,HR,exits,bart.gov,https://www.bart.gov/sites/default/files/2024-02/ridership_2023.zip,2026-05-20T02:58:36Z,False
bart,Bay Area Rapid Transit,90003,2023-06-01,monthly_exits,4159215,HR,exits,bart.gov,https://www.bart.gov/sites/default/files/2024-02/ridership_2023.zip,2026-05-20T02:58:36Z,False
bart,Bay Area Rapid Transit,90003,2023-07-01,monthly_exits,3916452,HR,exits,bart.gov,https://www.bart.gov/sites/default/files/2024-02/ridership_2023.zip,2026-05-20T02:58:36Z,False
bart,Bay Area Rapid Transit,90003,2023-08-01,monthly_exits,4477455,HR,exits,bart.gov,https://www.bart.gov/sites/default/files/2024-02/ridership_2023.zip,2026-05-20T02:58:36Z,False
bart,Bay Area Rapid Transit,90003,2023-09-01,monthly_exits,4202723,HR,exits,bart.gov,https://www.bart.gov/sites/default/files/2024-02/ridership_2023.zip,2026-05-20T02:58:36Z,False
bart,Bay Area Rapid Transit,90003,2023-10-01,monthly_exits,4432027,HR,exits,bart.gov,https://www.bart.gov/sites/default/files/2024-02/ridership_2023.zip,2026-05-20T02:58:36Z,False
bart,Bay Area Rapid Transit,90003,2023-11-01,monthly_exits,3980362,HR,exits,bart.gov,https://www.bart.gov/sites/default/files/2024-02/ridership_2023.zip,2026-05-20T02:58:36Z,False
bart,Bay Area Rapid Transit,90003,2023-12-01,monthly_exits,3625983,HR,exits,bart.gov,https://www.bart.gov/sites/default/files/2024-02/ridership_2023.zip,2026-05-20T02:58:36Z,False
bart,Bay Area Rapid Transit,90003,2024-01-01,monthly_exits,3844643,HR,exits,bart.gov,https://www.bart.gov/sites/default/files/2025-02/ridership_2024.zip,2026-05-20T02:58:37Z,False
bart,Bay Area Rapid Transit,90003,2024-02-01,monthly_exits,3917031,HR,exits,bart.gov,https://www.bart.gov/sites/default/files/2025-02/ridership_2024.zip,2026-05-20T02:58:37Z,False
bart,Bay Area Rapid Transit,90003,2024-03-01,monthly_exits,4169897,HR,exits,bart.gov,https://www.bart.gov/sites/default/files/2025-02/ridership_2024.zip,2026-05-20T02:58:37Z,False
bart,Bay Area Rapid Transit,90003,2024-04-01,monthly_exits,4223784,HR,exits,bart.gov,https://www.bart.gov/sites/default/files/2025-02/ridership_2024.zip,2026-05-20T02:58:37Z,False
bart,Bay Area Rapid Transit,90003,2024-05-01,monthly_exits,4441331,HR,exits,bart.gov,https://www.bart.gov/sites/default/files/2025-02/ridership_2024.zip,2026-05-20T02:58:37Z,False
bart,Bay Area Rapid Transit,90003,2024-06-01,monthly_exits,4120555,HR,exits,bart.gov,https://www.bart.gov/sites/default/files/2025-02/ridership_2024.zip,2026-05-20T02:58:37Z,False
bart,Bay Area Rapid Transit,90003,2024-07-01,monthly_exits,4207970,HR,exits,bart.gov,https://www.bart.gov/sites/default/files/2025-02/ridership_2024.zip,2026-05-20T02:58:37Z,False
bart,Bay Area Rapid Transit,90003,2024-08-01,monthly_exits,4482470,HR,exits,bart.gov,https://www.bart.gov/sites/default/files/2025-02/ridership_2024.zip,2026-05-20T02:58:37Z,False
bart,Bay Area Rapid Transit,90003,2024-09-01,monthly_exits,4592612,HR,exits,bart.gov,https://www.bart.gov/sites/default/files/2025-02/ridership_2024.zip,2026-05-20T02:58:37Z,False
bart,Bay Area Rapid Transit,90003,2024-10-01,monthly_exits,4831431,HR,exits,bart.gov,https://www.bart.gov/sites/default/files/2025-02/ridership_2024.zip,2026-05-20T02:58:37Z,False
bart,Bay Area Rapid Transit,90003,2024-11-01,monthly_exits,3950428,HR,exits,bart.gov,https://www.bart.gov/sites/default/files/2025-02/ridership_2024.zip,2026-05-20T02:58:37Z,False
bart,Bay Area Rapid Transit,90003,2024-12-01,monthly_exits,3874228,HR,exits,bart.gov,https://www.bart.gov/sites/default/files/2025-02/ridership_2024.zip,2026-05-20T02:58:37Z,False
